2022-05-23 19:31:42+00:00,"b'RT @KaraokerosLima: Teresita (la de fina estampa) cantando #\xc3\x89stesDondeEst\xc3\xa9s de #HaAsh en el #Karaoke ""el Escondite"" de #Lince (C.C. Arenale\xe2\x80\xa6'"
2022-05-23 19:18:16+00:00,"b'\xf0\x9f\xa4\xa9En qu\xc3\xa9 es lo primero que piensas cuando ves un buen plato servido en la mesa de al lado, pero ya has hecho tu pedi\xe2\x80\xa6 https://t.co/7H95clrl7p'"
2022-05-23 19:00:57+00:00,b'Delivery  en Gallitos Cafe 786-334-5577 https://t.co/BTpCy5RWMn #baleada #honduras #karaoke #latinamericafood\xe2\x80\xa6 https://t.co/NJSrdmvMxG'
2022-05-23 17:00:57+00:00,"b'Nuestro amigo y #artista Jes\xc3\xbas @JESHUAPERALTA1 interpretando #NoPodr\xc3\xa1s de #CristianCastro en el #Karaoke ""el Huariq\xe2\x80\xa6 https://t.co/F6PyrsxAe7'"
2022-05-23 16:30:44+00:00,b'Camarones para el almuerzo  en Gallitos Cafe 786-334-5577 https://t.co/BTpCy69xDV #baleada #honduras #karaoke\xe2\x80\xa6 https://t.co/PNsllsFaMu'
2022-05-23 16:29:38+00:00,b'Baleadas con Soda en especial solo en Gallitos Cafe 786-334-5577 https://t.co/BTpCy5RWMn #baleada #honduras\xe2\x80\xa6 https://t.co/DTM88wdkWH'
2022-05-23 12:05:02+00:00,b'Canci\xc3\xb3n: Un Beso Grande\nAl estilo de: Edgar Oceransky (ft. Francisco C\xc3\xa9spedes)\nFormato: #MIDIFile\n\n#ArchivoMIDI\xe2\x80\xa6 https://t.co/FtHeUM3RTO'
2022-05-23 11:24:47+00:00,"b'#new #karaoke #backingtrack Karaoke Music - M\xc3\xa1tenme porque me muero - Caifanes - MP3 Instrumental track, accompanim\xe2\x80\xa6 https://t.co/zO3fp2QhNy'"
2022-05-23 08:33:45+00:00,b'Roberto Carlos \xe2\x80\x93 E que tudo mais va pro inferno \xf0\x9f\x8e\xa4 La pagina #1 de karaoke y midi te presenta: \xf0\x9f\x8e\xb6 \xf0\x9f\x8e\xb7 \xf0\x9f\x8e\xb8 \xf0\x9f\x8e\xb9 \xf0\x9f\x8e\xba\xe2\x80\xa6 https://t.co/lAMGyfwOLj'
2022-05-23 08:33:44+00:00,b'Status Quo \xe2\x80\x93 En El Ejercito \xf0\x9f\x8e\xa4 La pagina #1 de karaoke y midi te presenta: \xf0\x9f\x8e\xb6 \xf0\x9f\x8e\xb7 \xf0\x9f\x8e\xb8 \xf0\x9f\x8e\xb9 \xf0\x9f\x8e\xba https://t.co/vtc4jwpXk1\xe2\x80\xa6 https://t.co/AunBzRsDyU'
2022-05-23 04:20:52+00:00,"b'RT @amorporvys: \xf0\x9f\x94\x8a Juegos,m\xc3\xbasica, desaf\xc3\xados, karaoke y mucho m\xc3\xa1s hoy en la JUBIPIJAMADA con Sofi Elliot \xf0\x9f\x8c\x88\xf0\x9f\xa4\x8d \n#valenysofi #twitch #STREAM\n#cita\xe2\x80\xa6'"
2022-05-23 02:54:17+00:00,b'RT @NeonCreamV: Ya iniciamos el stream!!\n\nResident Evil 2 original!! \n\n \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\nhttps://t.co/coWlZrBND7\n\n#stream #twitchstreamer #vtubere\xe2\x80\xa6'
2022-05-23 02:37:39+00:00,b'RT @NeonCreamV: Ya iniciamos el stream!!\n\nResident Evil 2 original!! \n\n \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\nhttps://t.co/coWlZrBND7\n\n#stream #twitchstreamer #vtubere\xe2\x80\xa6'
2022-05-23 02:33:51+00:00,b'Rock \xe2\x80\x93 Despeinada \xf0\x9f\x8e\xa4 La pagina #1 de karaoke y midi te presenta: \xf0\x9f\x8e\xb6 \xf0\x9f\x8e\xb7 \xf0\x9f\x8e\xb8 \xf0\x9f\x8e\xb9 \xf0\x9f\x8e\xba https://t.co/nGxS0gbNAe #karaoke #midi\xe2\x80\xa6 https://t.co/YMbBltgqey'
2022-05-23 02:33:50+00:00,b'Prince Royce \xe2\x80\x93 El clavo \xf0\x9f\x8e\xa4 La pagina #1 de karaoke y midi te presenta: \xf0\x9f\x8e\xb6 \xf0\x9f\x8e\xb7 \xf0\x9f\x8e\xb8 \xf0\x9f\x8e\xb9 \xf0\x9f\x8e\xba https://t.co/nsyRAZXE95 #karaoke\xe2\x80\xa6 https://t.co/ykBcprkL91'
2022-05-23 02:32:59+00:00,b'RT @NeonCreamV: Ya iniciamos el stream!!\n\nResident Evil 2 original!! \n\n \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\nhttps://t.co/coWlZrBND7\n\n#stream #twitchstreamer #vtubere\xe2\x80\xa6'
2022-05-23 02:32:55+00:00,b'RT @NeonCreamV: Ya iniciamos el stream!!\n\nResident Evil 2 original!! \n\n \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\nhttps://t.co/coWlZrBND7\n\n#stream #twitchstreamer #vtubere\xe2\x80\xa6'
2022-05-23 02:30:12+00:00,b'RT @NeonCreamV: Ya iniciamos el stream!!\n\nResident Evil 2 original!! \n\n \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\nhttps://t.co/coWlZrBND7\n\n#stream #twitchstreamer #vtubere\xe2\x80\xa6'
2022-05-23 02:24:58+00:00,b'Ya iniciamos el stream!!\n\nResident Evil 2 original!! \n\n \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\nhttps://t.co/coWlZrBND7\n\n#stream #twitchstreamer\xe2\x80\xa6 https://t.co/R6Tmhr10dW'
2022-05-23 02:15:01+00:00,b'RT @Kissiana78: \xf0\x9f\x92\x9c\xc2\xa1KARAOKE VTUBER EN TWITCH!\xf0\x9f\x92\x9c\nYa estamos cerca del afiliado \xf0\x9f\x91\x89\xf0\x9f\x91\x88 \nTwitch: https://t.co/0kVvZKf8Pw\nTwitch: https://t.co/0kVvZKf\xe2\x80\xa6'
2022-05-23 01:11:51+00:00,"b'A cantar,distenderse para para fuerzas en semana laboral\n #Karaoke\n\nhttps://t.co/aTxODb25F7'"
2022-05-23 01:03:35+00:00,b'\xf0\x9f\x92\x9c\xc2\xa1KARAOKE VTUBER EN TWITCH!\xf0\x9f\x92\x9c\nYa estamos cerca del afiliado \xf0\x9f\x91\x89\xf0\x9f\x91\x88 \nTwitch: https://t.co/0kVvZKf8Pw\nTwitch:\xe2\x80\xa6 https://t.co/M5iXJLEVb3'
2022-05-22 22:29:28+00:00,b'RT @Oye897: Estas fueron nuestras ganadoras del #meetandgreet  con @ElyGuerra_ \xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x94\xa5 \xe2\x80\xbc\xef\xb8\x8fSigue ganando con nosotros \xe2\x80\xbc\xef\xb8\x8f\xf0\x9f\x98\x8e\nRecuerda que las mejor\xe2\x80\xa6'
2022-05-22 22:05:02+00:00,b'Para la cena una deliciosa michelada con unos Tacos en Gallitos Cafe 786-334-5577 https://t.co/BTpCy5RWMn #baleada\xe2\x80\xa6 https://t.co/XBvCFJr8D6'
2022-05-22 22:04:57+00:00,"b'RT @Sr_Leo_: Clip de Yumeiro Neo canta ""Se tu della mia morte"" \xf0\x9f\x8e\xb6\n\xf0\x9f\x8c\x8e\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4 @YouTube \nhttps://t.co/dzYHEBrPdB\n#Music #Vtuber #Karaoke https://t.c\xe2\x80\xa6'"
2022-05-22 21:11:20+00:00,"b'RT @vys_ve: \xf0\x9f\x94\x8a Juegos,m\xc3\xbasica, desaf\xc3\xados, karaoke y mucho m\xc3\xa1s el Viernes en la JUBIPIJAMADA con Sofi Elliot \xf0\x9f\x8c\x88\xf0\x9f\xa4\x8d \n#valenysofi #twitch #STREAM\n#c\xe2\x80\xa6'"
2022-05-22 21:03:23+00:00,"b'RT @Sr_Leo_: Clip de Yumeiro Neo canta ""Se tu della mia morte"" \xf0\x9f\x8e\xb6\n\xf0\x9f\x8c\x8e\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4 @YouTube \nhttps://t.co/dzYHEBrPdB\n#Music #Vtuber #Karaoke https://t.c\xe2\x80\xa6'"
